finalSentID,FinalWord,finalNER,finalPOS,finalTrueLabel
102,are,O,VBP,O
102,the,O,DT,O
102,'',O,'',O
102,do,B-malware.backdoor,VB,O
102,n't,O,RB,O
102,meet,O,NN,O
102,the,O,DT,O
102,conditions,O,NNS,O
102,'',O,'',O
102,reasons,O,NNS,O
102,observed,O,VBN,O
102,in,O,IN,O
102,the,O,DT,O
102,logs,O,NNS,O
102,:,O,:,O
102,For,O,IN,O
102,this,O,DT,O
102,first,O,RB,O
102,stage,O,NN,O
102,of,B-malware.backdoor,IN,O
102,the,O,DT,O
102,attack,O,NN,O
102,",",O,",",O
102,the,O,DT,B-Entity
102,threat,O,NN,I-Entity
102,actor,B-relevant_term,NN,I-Entity
102,uses,O,NNS,B-Action
102,a,O,DT,B-Entity
102,custom,B-relevant_term,NN,I-Entity
102,backdoor,O,NN,I-Entity
102,.,O,.,O
103,In,O,IN,O
103,some,O,DT,O
103,cases,O,NNS,O
103,",",O,",",O
103,the,O,DT,B-Entity
103,backdoor,O,NN,I-Entity
103,is,B-relevant_term,VBZ,O
103,packaged,B-malware.infosteal,VBN,O
103,together,O,RB,O
103,with,O,IN,O
103,the,O,DT,O
103,CVE-2013-5065,O,NN,O
103,EoP,B-application,NN,O
103,exploit,I-application,NN,O
103,and,O,CC,O
103,heavily,O,RB,O
103,obfuscated,O,VBN,B-Action
103,.,O,.,O
104,The,O,DT,O
104,CVE-2013-5065,O,NN,O
104,exploit,O,NN,O
104,allows,O,NNS,O
104,the,O,DT,B-Entity
104,backdoor,O,NN,I-Entity
104,to,B-relevant_term,TO,O
104,achieve,O,NN,B-Action
104,administrator,O,NN,B-Entity
104,privileges,O,NNS,I-Entity
104,on,O,IN,I-Entity
104,the,O,DT,I-Entity
104,system,O,NN,I-Entity
104,and,O,CC,O
104,run,O,VB,B-Action
104,unrestricted,O,JJ,B-Entity
104,.,O,.,O
105,The,O,DT,B-Entity
105,main,O,JJ,I-Entity
105,backdoor,O,NN,I-Entity
105,is,B-relevant_term,VBZ,O
105,about,O,IN,O
105,60KB,O,CD,O
105,in,O,IN,O
105,size,O,NN,O
105,and,O,CC,O
105,implements,O,NNS,B-Action
105,a,O,DT,B-Entity
105,C,O,SYM,I-Entity
105,&,O,CC,I-Entity
105,C,O,SYM,I-Entity
105,protocol,O,NN,I-Entity
105,on,O,IN,B-Modifier
105,top,O,NN,I-Modifier
105,of,B-malware.backdoor,IN,I-Modifier
105,normal,O,JJ,B-Entity
105,HTTP,O,NN,I-Entity
105,requests,O,NNS,I-Entity
105,.,O,.,O
106,The,O,DT,B-Entity
106,communication,O,NN,I-Entity
106,protocol,O,NN,I-Entity
106,uses,O,NNS,B-Action
106,requests,O,NNS,B-Entity
106,in,O,IN,B-Modifier
106,the,O,DT,B-Entity
106,C,O,SYM,I-Entity
106,&,O,CC,I-Entity
106,C,O,SYM,I-Entity
106,replies,O,NNS,I-Entity
106,",",O,",",O
106,which,O,WDT,O
106,the,O,DT,B-Entity
106,malware,O,NN,I-Entity
106,decrypts,O,NNS,B-Action
106,and,O,CC,I-Action
106,processes,O,NNS,I-Action
106,.,O,.,O
107,The,O,DT,B-Entity
107,replies,O,NNS,I-Entity
107,are,O,VBP,B-Action
107,sent,O,NN,I-Action
107,back,O,RB,B-Modifier
107,to,B-relevant_term,TO,I-Modifier
107,the,O,DT,B-Entity
107,C,O,SYM,I-Entity
107,&,O,CC,I-Entity
107,C,O,SYM,I-Entity
107,through,O,IN,B-Modifier
107,the,O,DT,B-Entity
107,same,O,JJ,I-Entity
107,channel,O,NNS,I-Entity
107,.,O,.,O
108,The,O,DT,B-Entity
108,configuration,O,NN,I-Entity
108,can,O,MD,O
108,also,O,RB,O
108,be,O,VB,B-Action
108,updated,B-relevant_term,VBN,I-Action
108,on,O,IN,O
108,the,O,DT,O
108,fly,O,NN,O
108,by,O,IN,O
108,the,O,DT,B-Entity
108,attackers,O,NNS,I-Entity
108,",",O,",",O
108,via,O,IN,B-Modifier
108,the,O,DT,B-Entity
108,C,O,SYM,I-Entity
108,&,O,CC,I-Entity
108,C,O,SYM,I-Entity
108,.,O,.,O
109,The,O,DT,B-Entity
109,backdoor,O,NN,I-Entity
109,attempts,O,NNS,O
109,to,B-relevant_term,TO,O
109,identify,O,VB,B-Action
109,the,O,DT,B-Entity
109,following,B-malware.drop,VBG,I-Entity
109,processes,O,NNS,I-Entity
109,and,O,CC,O
109,",",O,",",O
109,if,O,IN,O
109,found,O,NN,O
109,",",O,",",O
109,it,O,PRP,B-Entity
109,will,O,MD,O
109,terminate,O,NN,B-Action
109,itself,O,PRP,B-Entity
109,:,O,:,O
109,It,O,PRP,O
109,contains,O,NNS,O
109,an,O,DT,B-Entity
109,internal,O,JJ,I-Entity
109,unique,O,NN,I-Entity
109,ID,B-version,NN,I-Entity
109,",",O,",",O
109,which,O,WDT,O
109,is,B-relevant_term,VBZ,O
109,used,O,VBN,O
109,to,B-relevant_term,TO,O
109,identify,O,VB,B-Action
109,the,O,DT,B-Entity
109,victim,O,NN,I-Entity
109,to,B-relevant_term,TO,B-Modifier
109,the,O,DT,B-Entity
109,C,O,SYM,I-Entity
109,&,O,CC,I-Entity
109,C,O,SYM,I-Entity
109,.,O,.,O
110,Once,O,RB,O
110,a,O,DT,B-Entity
110,victim,O,NN,I-Entity
110,is,B-relevant_term,VBZ,B-Action
110,confirmed,O,VBN,I-Action
110,as,O,IN,B-Modifier
110,'',O,'',B-Entity
110,interesting,O,VBG,I-Entity
110,'',O,'',I-Entity
110,",",O,",",O
110,the,O,DT,B-Entity
110,attackers,O,NNS,I-Entity
110,upload,O,NN,B-Action
110,another,O,DT,B-Entity
110,Epic,O,NN,I-Entity
110,backdoor,O,NN,I-Entity
110,which,O,WDT,O
110,has,B-malware.backdoor,VBZ,O
110,a,O,DT,O
110,unique,O,NN,O
110,ID,B-version,NN,O
110,used,O,VBN,O
110,to,B-relevant_term,TO,O
110,control,O,NN,B-Action
110,this,O,DT,B-Entity
110,specific,O,JJ,I-Entity
110,victim,O,NN,I-Entity
110,.,O,.,O
111,During,O,IN,B-Modifier
111,the,O,DT,B-Entity
111,first,O,RB,I-Entity
111,C,O,SYM,I-Entity
111,&,O,CC,I-Entity
111,C,O,SYM,I-Entity
111,call,O,NN,I-Entity
111,",",O,",",O
111,the,O,DT,B-Entity
111,backdoor,O,NN,I-Entity
111,sends,O,NNS,B-Action
111,a,O,DT,B-Entity
111,pack,O,NN,I-Entity
111,with,O,IN,I-Entity
111,the,O,DT,I-Entity
111,victim,O,NN,I-Entity
111,'s,O,POS,I-Entity
111,system,O,NN,I-Entity
111,information,B-relevant_term,NN,I-Entity
111,.,O,.,O
112,All,O,DT,B-Entity
112,further,B-relevant_term,RB,I-Entity
112,information,I-relevant_term,NN,I-Entity
112,sent,O,NN,B-Action
112,to,B-relevant_term,TO,B-Modifier
112,the,O,DT,B-Entity
112,C,O,SYM,I-Entity
112,&,O,CC,I-Entity
112,C,O,SYM,I-Entity
112,is,B-relevant_term,VBZ,B-Action
112,encrypted,O,VBN,I-Action
112,with,O,IN,B-Modifier
112,a,O,DT,B-Entity
112,public,B-malware.backdoor,NN,I-Entity
112,key,O,NN,I-Entity
112,framework,B-malware.backdoor,NN,I-Entity
112,",",O,",",O
112,making,O,VBG,O
112,decryption,O,NN,O
112,impossible,O,JJ,O
112,.,O,.,O
113,The,O,DT,B-Entity
113,commands,O,NNS,I-Entity
113,from,O,IN,I-Entity
113,the,O,DT,I-Entity
113,C,O,SYM,I-Entity
113,&,O,CC,I-Entity
113,C,O,SYM,I-Entity
113,are,O,VBP,B-Action
113,encrypted,O,VBN,I-Action
113,in,O,IN,O
113,a,O,DT,O
113,simpler,O,NN,O
113,manner,O,NN,O
113,and,O,CC,O
113,can,O,MD,O
113,be,O,VB,O
113,decrypted,O,VBN,O
113,if,O,IN,O
113,intercepted,O,VBN,O
113,because,B-hash,IN,O
113,the,O,DT,O
113,secret,O,NN,O
113,key,O,NN,O
113,is,B-relevant_term,VBZ,O
113,hardcoded,O,VBD,O
113,in,O,IN,O
113,the,O,DT,O
113,malware,O,NN,O
113,.,O,.,O
114,Through,O,IN,O
114,monitoring,O,NN,O
114,",",O,",",O
114,we,O,PRP,O
114,were,B-malware.infosteal,VBD,O
114,able,O,JJ,O
114,to,B-relevant_term,TO,O
114,capture,O,NN,O
114,a,O,DT,B-Entity
114,large,O,JJ,I-Entity
114,amount,O,NN,I-Entity
114,of,B-malware.backdoor,IN,I-Entity
114,commands,O,NNS,I-Entity
114,sent,O,NN,B-Action
114,to,B-relevant_term,TO,B-Modifier
114,the,O,DT,B-Entity
114,victims,O,NNS,I-Entity
114,by,O,IN,O
114,the,O,DT,B-Entity
114,attackers,O,NNS,I-Entity
114,",",O,",",O
114,providing,B-malware.backdoor,VBG,O
114,an,O,DT,O
114,unique,O,NN,O
114,view,O,NN,O
114,into,B-malware.backdoor,IN,O
114,this,O,DT,O
114,operation,O,NN,O
114,.,O,.,O
115,Here,O,RB,O
115,'s,O,POS,O
115,a,O,DT,O
115,look,O,NN,O
115,at,O,IN,O
115,one,O,CD,O
115,of,B-malware.backdoor,IN,O
115,the,O,DT,O
115,encrypted,O,VBN,O
115,server,O,NN,O
115,replies,O,NNS,O
115,:,O,:,O
115,Once,O,RB,O
115,a,O,DT,B-Entity
115,victim,O,NN,I-Entity
115,is,B-relevant_term,VBZ,B-Action
115,infected,O,VBN,I-Action
115,and,O,CC,O
115,'',O,'',B-Action
115,checks,O,NNS,I-Action
115,in,O,IN,I-Action
115,'',O,'',I-Action
115,with,O,IN,B-Modifier
115,the,O,DT,B-Entity
115,server,O,NN,I-Entity
115,",",O,",",O
115,the,O,DT,B-Entity
115,attackers,O,NNS,I-Entity
115,send,O,NN,B-Action
115,a,O,DT,B-Entity
115,template,B-relevant_term,NN,I-Entity
115,of,B-malware.backdoor,IN,I-Entity
115,commands,O,NNS,I-Entity
115,:,O,:,O
115,Next,O,JJ,O
115,",",O,",",O
115,the,O,DT,B-Entity
115,attackers,O,NNS,I-Entity
115,try,O,NN,O
115,to,B-relevant_term,TO,O
115,move,B-malware.backdoor,NN,B-Action
115,through,O,IN,B-Modifier
115,the,O,DT,B-Entity
115,victim,O,NN,I-Entity
115,'s,O,POS,I-Entity
115,network,O,NN,I-Entity
115,using,B-malware.drop,VBG,B-Modifier
115,pre-defined,O,JJ,B-Entity
115,or,O,CC,I-Entity
115,collected,O,VBN,I-Entity
115,passwords,O,NNS,I-Entity
115,:,O,:,O
115,Listing,O,VBG,O
115,all,O,DT,O
115,.doc,O,NN,O
115,These,O,DT,O
115,include,O,NN,O
115,searches,O,NNS,O
115,for,O,IN,O
115,:,O,:,O
115,In,O,IN,O
115,this,O,DT,O
115,case,O,NN,O
115,",",O,",",O
115,the,O,DT,B-Entity
115,attackers,O,NNS,I-Entity
115,were,B-malware.infosteal,VBD,O
115,interested,O,JJ,O
115,to,B-relevant_term,TO,O
115,find,B-relevant_term,VB,B-Action
115,e-mails,O,NNS,B-Entity
115,related,B-malware.backdoor,JJ,I-Entity
115,to,B-relevant_term,TO,I-Entity
115,'',O,'',I-Entity
115,NATO,B-ip.unknown,NNP,I-Entity
115,'',O,'',I-Entity
115,",",O,",",I-Entity
115,'',O,'',I-Entity
115,Energy,O,NNP,I-Entity
115,Dialogue,O,NN,I-Entity
115,within,O,IN,I-Entity
115,European,O,JJ,I-Entity
115,Unition,O,NN,I-Entity
115,'',O,'',I-Entity
115,and,O,CC,I-Entity
115,so,O,RB,I-Entity
115,on,O,IN,I-Entity
115,.,O,.,O
116,For,O,IN,O
116,some,O,DT,O
116,of,B-malware.backdoor,IN,O
116,the,O,DT,O
116,C,O,SYM,O
116,&,O,CC,O
116,C,O,SYM,O
116,servers,O,NNS,O
116,",",O,",",O
116,the,O,DT,B-Entity
116,attackers,O,NNS,I-Entity
116,implemented,O,VBN,B-Action
116,RSA,O,NN,B-Entity
116,encryption,O,NN,I-Entity
116,for,O,IN,B-Modifier
116,the,O,DT,B-Entity
116,C,O,SYM,I-Entity
116,&,O,CC,I-Entity
116,C,O,SYM,I-Entity
116,logs,B-relevant_term,NNS,I-Entity
116,",",O,",",O
116,which,O,WDT,O
116,makes,O,VBZ,O
116,it,O,PRP,O
116,impossible,O,JJ,O
116,to,B-relevant_term,TO,O
116,decrypt,O,NN,O
116,them,O,PRP,O
116,.,O,.,O
117,Once,O,RB,O
117,a,O,DT,B-Entity
117,victim,O,NN,I-Entity
117,is,B-relevant_term,VBZ,B-Action
117,compromised,O,VBN,I-Action
117,",",O,",",O
117,the,O,DT,B-Entity
117,attackers,O,NNS,I-Entity
117,upload,O,NN,B-Action
117,several,O,JJ,B-Entity
117,tools,O,NNS,I-Entity
117,that,B-malware.backdoor,IN,I-Entity
117,are,O,VBP,I-Entity
117,used,O,VBN,I-Entity
117,for,O,IN,I-Entity
117,lateral,B-malware.ransom,JJ,I-Entity
117,movement,I-malware.ransom,NN,I-Entity
117,.,O,.,O
118,One,O,CD,O
118,such,O,JJ,O
118,tool,O,NN,O
118,observed,O,VBN,O
118,in,O,IN,O
118,the,O,DT,O
118,attacks,O,NNS,O
118,and,O,CC,O
118,saved,O,VBN,O
118,as,O,IN,O
118,'',O,'',O
118,C,O,SYM,O
118,:,O,:,O
118,\Documents,O,NNS,O
118,and,O,CC,O
118,Settings\All,O,NN,O
118,users\Start,O,NN,O
118,Menu\Programs\Startup\winsvclg.exe,B-malware.backdoor,NN,O
118,'',O,'',O
118,is,B-relevant_term,VBZ,O
118,:,O,:,O
118,This,O,DT,B-Entity
118,is,B-relevant_term,VBZ,B-Action
118,a,O,DT,B-Entity
118,keylogger,O,NN,I-Entity
118,tool,O,NN,I-Entity
118,that,B-malware.backdoor,IN,O
118,creates,O,NNS,O
118,%,O,NN,O
118,temp,O,NN,O
118,%,O,NN,O
118,\~DFD3O8.tmp,O,NN,O
118,.,O,.,O
119,For,O,IN,O
119,instance,O,NN,O
119,",",O,",",O
119,another,O,DT,B-Entity
119,tool,O,NN,I-Entity
119,often,O,RB,O
119,uploaded,O,JJ,B-Action
119,by,O,IN,O
119,the,O,DT,B-Entity
119,attackers,O,NNS,I-Entity
119,to,B-relevant_term,TO,B-Modifier
119,the,O,DT,B-Entity
119,victim,O,NN,I-Entity
119,'s,O,POS,I-Entity
119,machine,O,NN,I-Entity
119,is,B-relevant_term,VBZ,O
119,'',O,'',B-Entity
119,winrs.exe,O,NN,I-Entity
119,'',O,'',I-Entity
119,:,O,:,O
119,This,O,DT,O
119,is,B-relevant_term,VBZ,O
119,an,O,DT,O
119,UPX,B-application,NN,O
119,packed,I-application,NNS,O
119,binary,O,NN,O
119,",",O,",",O
119,which,O,WDT,O
119,contains,O,NNS,O
119,the,O,DT,O
119,genuine,O,NN,O
119,'',O,'',O
119,dnsquery.exe,O,NN,O
119,'',O,'',O
119,tool,O,NN,O
119,from,O,IN,O
119,Microsoft,O,NNP,O
119,",",O,",",O
119,unpacked,O,JJ,O
119,MD5,O,NN,O
119,:,O,:,O
119,c0c03b71684eb0545ef9182f5f9928ca,O,NN,O
119,.,O,.,O
120,This,O,DT,B-Entity
120,backdoor,O,NN,I-Entity
120,is,B-relevant_term,VBZ,O
120,more,B-relevant_term,RBR,O
120,sophisticated,O,JJ,O
120,and,O,CC,O
120,belongs,O,NNS,O
120,to,B-relevant_term,TO,O
120,the,O,DT,O
120,next,O,JJ,O
120,level,O,NN,O
120,of,B-malware.backdoor,IN,O
120,cyber-espionage,O,NN,O
120,tools,O,NNS,O
120,called,O,VBN,B-Action
120,the,O,DT,B-Entity
120,'',O,'',I-Entity
120,Carbon,O,NN,I-Entity
120,system,O,NN,I-Entity
120,'',O,'',I-Entity
120,or,O,CC,I-Entity
120,Cobra,O,NN,I-Entity
120,by,O,IN,O
120,the,O,DT,B-Entity
120,Turla,O,NN,I-Entity
120,attackers,O,NNS,I-Entity
120,.,O,.,O
121,Other,O,JJ,O
121,packages,O,NNS,O
121,delivered,O,VBN,O
121,to,B-relevant_term,TO,O
121,the,O,DT,O
121,victims,O,NNS,O
121,include,O,NN,O
121,:,O,:,O
121,These,O,DT,B-Entity
121,top,O,NN,I-Entity
121,level,O,NN,I-Entity
121,packages,O,NNS,I-Entity
121,deploy,O,NN,B-Action
121,both,O,DT,B-Entity
121,updated,B-relevant_term,VBN,I-Entity
121,Epic,O,NN,I-Entity
121,backdoors,O,NNS,I-Entity
121,and,O,CC,I-Entity
121,Turla,O,NN,I-Entity
121,Carbon,O,NN,I-Entity
121,system,O,NN,I-Entity
121,backdoors,O,NNS,I-Entity
121,to,B-relevant_term,TO,B-Modifier
121,confirmed,O,VBN,B-Entity
121,victims,O,NNS,I-Entity
121,",",O,",",O
121,effectively,O,RB,O
121,linking,O,VBG,O
121,the,O,DT,O
121,Epic,O,NN,O
121,and,O,CC,O
121,Turla,O,NN,O
121,Carbon,O,NN,O
121,operations,O,NNS,O
121,together,O,RB,O
121,.,O,.,O
122,The,O,DT,O
122,Turla,O,NN,O
122,Carbon,O,NN,O
122,dropper,B-malware.infosteal,NN,O
122,from,O,IN,O
122,these,O,DT,O
122,packages,O,NNS,O
122,has,B-malware.backdoor,VBZ,O
122,the,O,DT,O
122,following,B-malware.ransom,VBG,O
122,properties,I-malware.ransom,NNS,O
122,:,O,:,O
122,This,O,DT,O
122,is,B-relevant_term,VBZ,O
122,called,O,VBN,O
122,internally,O,RB,O
122,by,O,IN,O
122,the,O,DT,O
122,authors,O,NNS,O
122,'',O,'',O
122,Carbon,O,NN,O
122,System,O,NN,O
122,'',O,'',O
122,",",O,",",O
122,part,O,NN,O
122,of,B-malware.backdoor,IN,O
122,the,O,DT,O
122,'',O,'',O
122,Cobra,O,NN,O
122,'',O,'',O
122,project,O,NN,O
122,",",O,",",O
122,as,O,IN,O
122,it,O,PRP,O
122,can,O,MD,O
122,be,O,VB,O
122,seen,O,VBN,O
122,from,O,IN,O
122,the,O,DT,O
122,debug,O,NN,O
122,path,O,NN,O
122,inside,O,IN,O
122,:,O,:,O
122,This,O,DT,B-Entity
122,acts,O,NNS,B-Action
122,as,O,IN,B-Modifier
122,a,O,DT,B-Entity
122,dropper,B-malware.infosteal,NN,I-Entity
122,for,O,IN,I-Entity
122,the,O,DT,I-Entity
122,following,B-malware.drop,VBG,I-Entity
122,modules,O,NNS,I-Entity
122,",",O,",",O
122,both,O,DT,O
122,32,O,-NUM-,O
122,and,O,CC,O
122,64,O,-NUM-,O
122,bit,O,NN,O
122,:,O,:,O
122,The,O,DT,O
122,Carbon,O,NN,O
122,system,O,NN,O
122,is,B-relevant_term,VBZ,O
122,in,O,IN,O
122,essence,I-application,NN,O
122,an,O,DT,O
122,extensible,O,JJ,O
122,platform,O,NN,O
122,",",O,",",O
122,very,O,RB,O
122,similar,O,JJ,O
122,to,B-relevant_term,TO,O
122,other,O,JJ,O
122,attack,O,NN,O
122,platforms,O,NNS,O
122,such,O,JJ,O
122,as,O,IN,O
122,the,O,DT,O
122,Tilded,B-application,VBN,O
122,platform,O,NN,O
122,or,O,CC,O
122,the,O,DT,O
122,Flame,O,NN,O
122,platform,O,NN,O
122,.,O,.,O
123,],O,NN,O
123,com/wordpress/wp-includes/css/img/upload.php,O,NN,O
123,",",O,",",O
123,MD5,O,NN,O
123,:,O,:,O
123,4dc22c1695d1f275c3b6e503a1b171f5,O,CD,O
123,",",O,",",O
123,Compiled,O,VBN,O
123,:,O,:,O
123,Thu,O,NN,O
123,Sep,O,NN,O
123,6,O,-NUM-,O
123,"0,590219907",O,CD,O
123,2012,O,-NUM-,O
123,),O,),O
123,contains,O,NNS,B-Action
123,two,O,CD,O
123,modules,O,NNS,O
123,",",O,",",O
123,a,O,DT,B-Entity
123,loader/injector,O,NN,I-Entity
123,and,O,CC,O
123,a,O,DT,B-Entity
123,backdoor,O,NN,I-Entity
123,.,O,.,O
124,There,O,EX,O
124,are,O,VBP,O
124,other,O,JJ,O
124,indications,O,NNS,O
124,that,B-malware.backdoor,IN,O
124,the,O,DT,O
124,attackers,O,NNS,O
124,are,O,VBP,O
124,not,B-malware.infosteal,RB,O
124,native,O,JJ,O
124,English,O,JJ,O
124,language,O,NN,O
124,speakers,O,NNS,O
124,:,O,:,O
124,The,O,DT,B-Entity
124,sample,O,NN,I-Entity
124,e9580b6b13822090db018c320e80865f,B-relevant_term,NN,I-Entity
124,that,B-malware.backdoor,IN,O
124,was,O,VBD,B-Action
124,delivered,O,VBN,I-Action
124,to,B-relevant_term,TO,B-Modifier
124,several,O,JJ,B-Entity
124,Epic,O,NN,I-Entity
124,victims,O,NNS,I-Entity
124,as,O,IN,B-Modifier
124,an,O,DT,B-Entity
124,upgraded,O,JJ,I-Entity
124,backdoor,O,NN,I-Entity
124,",",O,",",O
124,has,B-malware.backdoor,VBZ,O
124,the,O,DT,O
124,compilation,O,NN,O
124,code,B-malware.infosteal,NN,O
124,page,O,NN,O
124,language,O,NN,O
124,set,O,NN,O
124,to,B-relevant_term,TO,O
124,'',O,'',O
124,LANGRUSSIAN,O,NN,O
124,'',O,'',O
124,.,O,.,O
125,In,O,IN,O
125,February,O,NNP,O
125,2014,B-relevant_term,-NUM-,O
125,we,O,PRP,O
125,observed,O,VBN,O
125,the,O,DT,B-Entity
125,Miniduke,O,NN,I-Entity
125,threat,O,NN,I-Entity
125,actor,B-relevant_term,NN,I-Entity
125,using,B-malware.drop,VBG,B-Action
125,the,O,DT,B-Entity
125,same,O,JJ,I-Entity
125,backdoor,O,NN,I-Entity
125,on,O,IN,B-Modifier
125,their,O,PRP$,B-Entity
125,hacked,O,VBN,I-Entity
125,servers,O,NNS,I-Entity
125,",",O,",",O
125,although,B-application,IN,O
125,using,B-malware.drop,VBG,O
125,a,O,DT,O
125,much,O,JJ,O
125,stronger,B-relevant_term,JJR,O
125,password,O,NN,O
125,.,O,.,O
126,On,O,IN,O
126,some,O,DT,O
126,of,B-malware.backdoor,IN,O
126,the,O,DT,O
126,C,O,SYM,O
126,&,O,CC,O
126,C,O,SYM,O
126,servers,O,NNS,O
126,used,O,VBN,O
126,in,O,IN,O
126,the,O,DT,O
126,Epic,O,NN,O
126,attacks,O,NNS,O
126,",",O,",",O
126,we,O,PRP,O
126,were,O,VBD,O
126,able,O,JJ,O
126,to,B-relevant_term,TO,O
126,identify,O,VB,O
126,detailed,O,JJ,B-Entity
126,victim,O,NN,I-Entity
126,statistics,O,NNS,I-Entity
126,",",O,",",O
126,which,O,WDT,O
126,were,B-malware.infosteal,VBD,B-Action
126,saved,O,VBN,I-Action
126,for,O,IN,B-Modifier
126,debugging,O,VBG,B-Entity
126,purposes,O,NNS,I-Entity
126,by,O,IN,O
126,the,O,DT,B-Entity
126,attackers,O,NNS,I-Entity
126,.,O,.,O
127,This,O,DT,B-Entity
127,is,B-relevant_term,VBZ,O
127,used,O,VBN,O
127,to,B-relevant_term,TO,O
127,gain,O,NN,O
127,a,O,DT,O
127,foothold,O,NN,O
127,and,O,CC,O
127,validate,O,NN,B-Action
127,the,O,DT,B-Entity
127,high,O,JJ,I-Entity
127,profile,O,NN,I-Entity
127,victim,O,NN,I-Entity
127,.,O,.,O
128,If,O,IN,O
128,the,O,DT,O
128,victim,O,NN,O
128,is,B-relevant_term,VBZ,O
128,interesting,O,VBG,O
128,",",O,",",O
128,they,B-application,PRP,B-Entity
128,get,O,VB,O
128,upgraded,O,JJ,B-Action
128,to,B-relevant_term,TO,B-Modifier
128,the,O,DT,B-Entity
128,Turla,O,NN,I-Entity
128,Carbon,O,NN,I-Entity
128,system,O,NN,I-Entity
128,.,O,.,O
129,Among,O,IN,B-Entity
129,other,O,JJ,I-Entity
129,items,O,NNS,I-Entity
129,",",O,",",I-Entity
129,staff,O,NN,I-Entity
129,training,O,NN,I-Entity
129,documents,O,NNS,I-Entity
129,and,O,CC,I-Entity
129,more,B-relevant_term,RBR,I-Entity
129,than,O,IN,I-Entity
129,40,O,-NUM-,I-Entity
129,emails,O,NNS,I-Entity
129,were,B-malware.infosteal,VBD,O
129,stored,O,VBN,O
129,on,O,IN,O
129,the,O,DT,O
129,machine,O,NN,O
129,and,O,CC,O
129,thought,O,NN,O
129,to,B-relevant_term,TO,O
129,be,O,VB,O
129,harvested,O,VBN,B-Action
129,by,O,IN,O
129,the,O,DT,B-Entity
129,attacker,O,NN,I-Entity
129,.,O,.,O
130,The,O,DT,O
130,attack,O,NN,O
130,appears,O,VBZ,O
130,to,B-relevant_term,TO,O
130,have,B-malware.infosteal,VB,O
130,been,O,VBN,O
130,the,O,DT,O
130,result,O,NN,O
130,of,B-malware.backdoor,IN,O
130,the,O,DT,B-Entity
130,attackers,O,NNS,I-Entity
130,having,O,VBG,O
130,compromised,O,VBN,B-Action
130,the,O,DT,B-Entity
130,'GOM,O,NNS,I-Entity
130,Player,O,NN,I-Entity
130,',O,'',I-Entity
130,update,O,NN,I-Entity
130,server,O,NN,I-Entity
130,and,O,CC,O
130,having,O,VBG,O
130,it,O,PRP,B-Entity
130,act,B-malware.backdoor,NN,B-Action
130,as,O,IN,I-Action
130,a,O,DT,B-Entity
130,'watering,B-malware.infosteal,VBG,I-Entity
130,hole,O,NN,I-Entity
130,',B-application,'',I-Entity
130,",",O,",",O
130,meaning,O,NN,O
130,that,B-malware.backdoor,IN,O
130,machines,O,NNS,B-Entity
130,which,O,WDT,I-Entity
130,access,O,NN,I-Entity
130,the,O,DT,I-Entity
130,site,B-relevant_term,NN,I-Entity
130,are,O,VBP,B-Action
130,delivered,O,VBN,I-Action
130,malware,O,NN,B-Entity
130,.,O,.,O
131,Technical,O,JJ,O
131,analysis,O,NN,O
131,of,B-malware.backdoor,IN,O
131,the,O,DT,O
131,implant,O,NN,O
131,on,O,IN,O
131,the,O,DT,O
131,compromised,O,VBN,O
131,machine,O,NN,O
131,has,B-malware.backdoor,VBZ,O
131,shown,B-malware.infosteal,VBN,O
131,it,O,PRP,B-Entity
131,to,B-relevant_term,TO,O
131,be,O,VB,B-Action
131,a,O,DT,B-Entity
131,variant,O,NN,I-Entity
131,of,B-malware.backdoor,IN,I-Entity
131,a,O,DT,I-Entity
131,Trojan,O,NN,I-Entity
131,which,O,WDT,O
131,has,B-malware.backdoor,VBZ,O
131,been,O,VBN,O
131,in,O,IN,O
131,the,O,DT,O
131,wild,O,NN,O
131,for,O,IN,O
131,some,O,DT,O
131,years,O,NNS,O
131,now,O,RB,O
131,and,O,CC,O
131,continues,O,VBZ,O
131,to,B-relevant_term,TO,O
131,be,O,VB,O
131,effective,O,JJ,O
131,.,O,.,O
132,Based,O,VBN,O
132,on,O,IN,O
132,open,O,JJ,O
132,source,O,NN,O
132,reporting,O,NN,O
132,",",O,",",O
132,it,O,PRP,O
132,appears,O,VBZ,O
132,that,B-malware.backdoor,IN,O
132,the,O,DT,O
132,intrusion,O,NN,O
132,took,B-malware.backdoor,VBD,O
132,place,O,NN,O
132,via,O,IN,O
132,the,O,DT,O
132,compromise,O,NN,B-Action
132,of,B-malware.backdoor,IN,O
132,the,O,DT,B-Entity
132,GOM,O,NN,I-Entity
132,Player,O,NN,I-Entity
132,update,O,NN,I-Entity
132,server,O,NN,I-Entity
132,(,B-relevant_term,(,I-Entity
132,app.gomlab.com,B-malware.backdoor,NN,I-Entity
132,),O,),I-Entity
132,",",O,",",O
132,where,O,WRB,O
132,attackers,O,NNS,B-Entity
132,may,O,MD,O
132,have,B-malware.infosteal,VB,O
132,gained,O,VBN,B-Action
132,entry,O,NN,B-Entity
132,via,O,IN,B-Modifier
132,a,O,DT,B-Entity
132,PHP-based,O,JJ,I-Entity
132,webshell,O,NN,I-Entity
132,",",O,",",O
132,hidden,O,NN,O
132,within,O,IN,O
132,an,O,DT,O
132,image,O,NN,O
132,",",O,",",O
